frequency_ghz,cold_load,hot_load
0.389404297,227970740.827777773,232046002.885555565
0.389648438,227932987.091666669,232054147.256111115
0.389892578,227982673.560000002,232132465.972777784
0.390136719,227948195.146111101,232064195.337222219
0.390380859,228006238.066111118,232114707.246111125
0.390625000,228267726.037222236,232410270.950555563
0.390869141,227943323.052777767,232077030.003888875
0.391113281,228299204.287222236,232415891.259999990
0.391357422,257571790.372777790,262862242.974444449
0.391601562,260948447.485000014,266360890.968333334
0.391845703,228638636.800555557,232775777.539444447
0.392089844,227974799.414444447,232114670.930000007
0.392333984,228047024.609444439,232136516.020555556
0.392578125,228102009.867222220,232138054.158333331
0.392822266,228168262.914444447,232246846.592222214
0.393066406,228204154.791111112,232265868.904444456
0.393310547,228559081.958888888,232636743.332777768
0.393554688,231211136.585000008,235351876.572222233
0.393798828,229244948.201666653,233336001.100555569
0.394042969,228498267.697222233,232549872.869444430
0.394287109,228610685.623333335,232624195.651111126
0.394531250,228794316.931111097,232825538.382222235
0.394775391,228846547.037777781,232859660.629999995
0.395019531,228851636.751111120,232881075.238333344
0.395263672,228912584.353888899,232922494.582222223
0.395507812,228947677.289444447,232960875.208888888
0.395751953,229006174.985000014,232983305.081666678
0.395996094,229038807.846666664,233060074.337222219
0.396240234,229157771.135555565,233158995.580000013
0.396484375,229210227.696666658,233199832.132777780
0.396728516,229322868.092222214,233311788.328333348
0.396972656,229362303.482777774,233341795.367777765
0.397216797,229441784.701666653,233412869.193888903
0.397460938,229528556.205555558,233492398.189999998
0.397705078,229616805.238888890,233585016.313888878
0.397949219,229656426.466111124,233665917.541111112
0.398193359,229773480.872222215,233778300.485555559
0.398437500,229698994.634999990,233659716.822777778
0.398681641,229826575.919999987,233805070.286111116
0.398925781,229893165.738333344,233875828.797222227
0.399169922,230013564.931666672,234008871.153888881
0.399414062,230139037.364444435,234167704.511111110
0.399658203,231226351.995000005,235190299.434444457
0.399902344,255128268.203888893,258541005.848888874
0.400146484,248298045.920555562,251839554.182777792
0.400390625,230591605.807777792,234576007.678888887
0.400634766,230270582.028888881,234283531.497777790
0.400878906,230180069.097777784,234169895.319444448
0.401123047,230170066.177222222,234151204.520555556
0.401367188,230199065.420555562,234156038.148333341
0.401611328,230297429.951666653,234264667.048333347
0.401855469,230584727.442222208,234671309.361111104
0.402099609,230380709.072777778,234387935.018333346
0.402343750,230477419.686111122,234427097.896666676
0.402587891,230517559.680000007,234469666.618888885
0.402832031,230558382.840000004,234518958.108888894
0.403076172,230572954.405555546,234527169.844999999
0.403320312,230577933.684444457,234510088.648888886
0.403564453,230595785.568333328,234559363.379999995
0.403808594,230692689.457222223,234646918.976666659
0.404052734,230793523.763333321,234737651.376666665
0.404296875,230840773.197777778,234785506.223888874
0.404541016,230913689.245000005,234896635.753888875
0.404785156,230930164.277777791,234914571.993888885
0.405029297,231044224.833333343,235026508.437777787
0.405273438,231103995.567222208,235113780.503888875
0.405517578,231225048.417777777,235256755.297222227
0.405761719,231342548.211111099,235354250.909999996
0.406005859,231430801.355555564,235467121.265555561
0.406250000,231161507.310555547,235203409.361666679
0.406494141,231697427.711111099,235707340.128888875
0.406738281,231875322.782777786,235901915.555000007
0.406982422,231999655.118888885,236044953.743888885
0.407226562,232136878.789444447,236153236.391666681
0.407470703,232301787.492777765,236330752.972777784
0.407714844,232399876.668888897,236469233.018333346
0.407958984,232556595.912777781,236658997.938888878
0.408203125,232687323.560000002,236797510.713888884
0.408447266,232880305.909999996,236972002.014999986
0.408691406,233065490.251111120,237179304.372777790
0.408935547,233298954.969999999,237398263.523333341
0.409179688,233491308.502222210,237590366.048333347
0.409423828,233696258.238888890,237820741.259444445
0.409667969,233829809.930555552,237999229.922222227
0.409912109,234054548.101666659,238241097.957222223
0.410156250,234352672.058888882,238508736.979999989
0.410400391,234565900.589444458,238707479.258888900
0.410644531,234695776.604999989,238845166.104444444
0.410888672,234859617.635555565,239041168.881666660
0.411132812,234999968.296666652,239178143.552777767
0.411376953,235179230.881666660,239312824.411111116
0.411621094,235353784.110000014,239476625.363333344
0.411865234,235578463.894444436,239727017.506111115
0.412109375,235755963.588333338,239895486.646111101
0.412353516,235971702.178888887,240128206.585555553
0.412597656,236117745.324444443,240278666.058333337
0.412841797,236302048.207222223,240459702.576111108
0.413085938,236459343.442222208,240580744.884999990
0.413330078,236598795.122777790,240738500.436666667
0.413574219,236713853.985555559,240858047.800000012
0.413818359,236880550.339444458,240987815.246666670
0.414062500,236854792.205555558,240966449.593888879
0.414306641,237081181.055000007,241220409.816111118
0.414550781,237229908.083888888,241384348.302777767
0.414794922,237407528.342222214,241552678.714444458
0.415039062,237551564.821111113,241676607.468888879
0.415283203,237688021.153888881,241757913.656111121
0.415527344,237697014.211111099,241825802.439999998
0.415771484,237844274.281666666,241942727.466666669
0.416015625,237939824.458888888,242039479.957222223
0.416259766,238090663.866111100,242189626.097777784
0.416503906,238327705.776666671,242407445.119444430
0.416748047,238622229.352222234,242688546.942777783
0.416992188,238425656.398888886,242481701.526666671
0.417236328,238473729.895555556,242557567.483888894
0.417480469,238575484.357222229,242627187.580000013
0.417724609,238736462.294444442,242763029.731666654
0.417968750,238968789.377222210,243034375.713333338
0.418212891,239127078.161111116,243188398.993333340
0.418457031,239200946.925555557,243297278.671111107
0.418701172,239334610.541666657,243424479.057777792
0.418945312,239402723.393888891,243482028.104444444
0.419189453,239527910.386111110,243575678.689999998
0.419433594,239622273.582777768,243642697.748333335
0.419677734,239747093.221111119,243771161.210555553
0.419921875,240647411.187777787,244583108.546111107
0.420166016,240419551.847222209,244391188.918333322
0.420410156,240080463.948888898,244130700.673333347
0.420654297,240266574.085555553,244270793.488888890
0.420898438,240374676.688333333,244423542.668333322
0.421142578,240478317.259444445,244570973.921111107
0.421386719,240589679.093333334,244639359.616666675
0.421630859,241489686.432222217,245050192.227222234
0.421875000,244868576.136666656,246305952.738333344
0.422119141,241757806.903333336,245366904.319999993
0.422363281,241238141.497777790,245265819.778888881
0.422607422,241495850.496111125,245472439.485555559
0.422851562,241734779.591111124,245748614.321111113
0.423095703,241911238.010555565,245992725.555555552
0.423339844,242046221.917222232,246116704.826111108
0.423583984,242227907.657777786,246308373.518333346
0.423828125,242327692.438888878,246424085.374444455
0.424072266,242506854.582777768,246567886.430000007
0.424316406,242694572.653888881,246756472.439999998
0.424560547,242902565.062222213,247029700.895000011
0.424804688,243131842.901666671,247238528.217777789
0.425048828,243389062.714444458,247527007.414444447
0.425292969,243633422.323333323,247750508.414999992
0.425537109,243948165.459444433,248048276.317222208
0.425781250,244317050.045555562,248412795.327777773
0.426025391,244561256.047222227,248700108.653333336
0.426269531,244767973.999444455,248899497.334444433
0.426513672,245031801.100555569,249208842.248888880
0.426757812,245251575.052222222,249437850.983333319
0.427001953,245465886.721111119,249632297.607222229
0.427246094,245590900.811111122,249785432.979444444
0.427490234,245815285.671666652,249977808.682222217
0.427734375,246041085.403333336,250217022.851666659
0.427978516,246287641.610555559,250477554.960555553
0.428222656,246498981.675000012,250662878.030000001
0.428466797,246734260.268888891,250882023.293888897
0.428710938,246921314.179444432,251111735.427222222
0.428955078,247119075.727222234,251332868.307222217
0.429199219,247275791.794444442,251479741.741666675
0.429443359,247432424.587222219,251663062.437222213
0.429687500,247422176.892777771,251637468.545555562
0.429931641,247693467.163333327,251878051.280000001
0.430175781,247818524.246111125,252007375.567777783
0.430419922,247976707.560555547,252193456.513888896
0.430664062,248145148.408333331,252400866.396111101
0.430908203,248355883.224999994,252575729.979444444
0.431152344,248493636.715555549,252714347.720555544
0.431396484,248702428.989444435,252887174.406111121
0.431640625,248857957.682222217,253046542.165555567
0.431884766,248958758.977777779,253183848.692777783
0.432128906,249041410.824999988,253247768.982222229
0.432373047,249143340.793333322,253369272.541666657
0.432617188,249223796.750000000,253421686.748888880
0.432861328,249381842.333333343,253577757.911111116
0.433105469,249460730.607222229,253678829.908888876
0.433349609,249596487.623888880,253819116.985555559
0.433593750,249804041.225555569,253995913.544444442
0.433837891,249941115.053888887,254163850.461111099
0.434082031,250008224.050555557,254232183.933333337
0.434326172,250231465.672777772,254434701.735555559
0.434570312,250423558.230555564,254591088.693333328
0.434814453,250474151.773333341,254678546.701111108
0.435058594,250565276.452777773,254757407.322222233
0.435302734,250715176.679444432,254852114.472222209
0.435546875,250760463.534999996,254961809.324444443
0.435791016,250891561.383888900,255066833.427777767
0.436035156,251000018.791666657,255178914.682777792
0.436279297,251161338.366666675,255299365.604444444
0.436523438,251243123.739444435,255414552.996666670
0.436767578,251341404.449444443,255542731.581111103
0.437011719,251428816.633888900,255603428.005555570
0.437255859,251292050.961666673,255470388.297777772
0.437500000,250588959.349999994,254827362.248888880
0.437744141,251469440.198888898,255666985.725555569
0.437988281,251822650.352222234,256001794.783333331
0.438232422,251977188.788888901,256152385.386111110
0.438476562,252094792.098333329,256283187.599444449
0.438720703,252233674.278333336,256428434.900000006
0.438964844,252295405.541666657,256477969.968888879
0.439208984,252420246.722777784,256621193.897777766
0.439453125,252542768.794999987,256720772.979444444
0.439697266,252841353.014999986,257020566.037222236
0.439941406,255256677.697777778,259230941.055000007
0.440185547,253904454.293888897,258004625.871111125
0.440429688,253028482.434444457,257198991.388333321
0.440673828,253175201.388888896,257356259.832777768
0.440917969,253262834.097222209,257483849.727777779
0.441162109,253423073.262777776,257614219.123333335
0.441406250,253652543.478333324,257862390.194999993
0.441650391,253929802.593888879,258121744.767222226
